Date,Open,High,Low,Close,Adj Close,Volume
2000-08-16,0.837054,0.875000,0.835938,0.866071,0.747117,143673600
2000-08-17,0.863839,0.936384,0.862723,0.918527,0.792368,270900000
2000-08-18,0.917411,0.925223,0.890625,0.892857,0.770224,190176000
2000-08-21,0.897321,0.920759,0.886161,0.901786,0.777926,134467200
2000-08-22,0.904018,0.943080,0.899554,0.922991,0.796219,276802400
2000-08-23,0.919085,0.977679,0.911830,0.969866,0.836656,236863200
2000-08-24,0.976283,1.011161,0.953125,1.001953,0.864336,310766400
2000-08-25,1.008929,1.026786,1.006696,1.014509,0.875167,334460000
2000-08-28,1.022321,1.053571,1.018973,1.036830,0.894423,359004800
2000-08-29,1.033482,1.061384,1.030134,1.056920,0.911752,267030400
2000-08-30,1.053571,1.071429,1.048270,1.062500,0.916566,285392800
2000-08-31,1.053013,1.098214,1.052455,1.088170,0.938711,419596800
2000-09-01,1.094866,1.136161,1.091518,1.132813,0.977222,256872000
2000-09-05,1.118862,1.145089,1.111607,1.114955,0.961817,298642400
2000-09-06,1.095982,1.113839,1.031250,1.043527,0.900199,355404000
2000-09-07,1.055804,1.117188,1.040179,1.107143,0.955077,217464800
2000-09-08,1.100446,1.100446,1.044643,1.051339,0.906939,195518400
2000-09-11,1.047991,1.078125,1.037946,1.043527,0.900199,187381600
2000-09-12,1.023996,1.072545,1.017857,1.031250,0.889609,187997600
2000-09-13,1.013393,1.062500,1.013393,1.035714,0.893460,305984000
2000-09-14,1.045759,1.064732,1.014509,1.015346,0.875889,426552000
2000-09-15,1.031250,1.039063,0.968750,0.986328,0.850857,394514400
2000-09-18,0.986607,1.084821,0.983259,1.083147,0.934378,424536000
2000-09-19,1.066964,1.080357,1.045759,1.070313,0.923306,271510400
2000-09-20,1.060826,1.097098,1.045759,1.090123,0.940396,227388000
2000-09-21,1.044643,1.064732,0.986607,1.012277,0.873242,510490400
2000-09-22,0.898438,0.936384,0.892857,0.931920,0.803921,726700800
2000-09-25,0.941964,0.991071,0.929688,0.955357,0.824140,435551200
2000-09-26,0.952009,0.977679,0.917411,0.918527,0.792368,290936800
2000-09-27,0.924107,0.941964,0.861607,0.873884,0.753857,402259200
2000-09-28,0.880580,0.960938,0.859375,0.955357,0.824140,979585600
2000-09-29,0.503348,0.517857,0.453125,0.459821,0.396665,7421640800
2000-10-02,0.476563,0.477679,0.419643,0.433036,0.373559,2424788800
2000-10-03,0.445313,0.446429,0.396205,0.398438,0.343713,2038120000
2000-10-04,0.399554,0.424107,0.390625,0.421875,0.363931,1466024000
2000-10-05,0.419643,0.437500,0.392857,0.393973,0.339861,873006400
2000-10-06,0.405134,0.409598,0.375000,0.396205,0.341787,612656800
2000-10-09,0.404018,0.408482,0.377232,0.388393,0.335047,597564800
2000-10-10,0.386161,0.400670,0.366071,0.372768,0.321569,691101600
2000-10-11,0.359375,0.375000,0.341518,0.350446,0.302313,1198422400
2000-10-12,0.362723,0.371652,0.348214,0.357143,0.308090,1191064000
2000-10-13,0.361607,0.395089,0.357143,0.393973,0.339861,1247752800
2000-10-16,0.398438,0.415179,0.381696,0.383929,0.331196,820176000
2000-10-17,0.387277,0.391741,0.351563,0.359375,0.310015,601720000
2000-10-18,0.347098,0.376116,0.334821,0.359375,0.310015,834265600
2000-10-19,0.342076,0.353795,0.327009,0.338170,0.291722,1506724800
2000-10-20,0.340402,0.363839,0.338170,0.348214,0.300387,791263200
2000-10-23,0.361886,0.367188,0.347098,0.363839,0.313866,551292000
2000-10-24,0.369420,0.372768,0.335938,0.337054,0.290760,804451200
2000-10-25,0.340402,0.342634,0.329241,0.330357,0.284983,663969600
2000-10-26,0.335938,0.337054,0.312500,0.330357,0.284983,721851200
2000-10-27,0.337054,0.342634,0.319196,0.331473,0.285946,744503200
2000-10-30,0.341518,0.356027,0.334821,0.344866,0.297499,639189600
2000-10-31,0.352679,0.361607,0.343750,0.349330,0.301350,885880800
2000-11-01,0.347098,0.372768,0.347098,0.366071,0.315792,575366400
2000-11-02,0.377232,0.400670,0.376116,0.398438,0.343713,590693600
2000-11-03,0.410714,0.410714,0.391741,0.397321,0.342750,515821600
2000-11-06,0.400670,0.404018,0.372768,0.382813,0.330233,393478400
2000-11-07,0.383929,0.389509,0.371652,0.380580,0.328308,301963200
2000-11-08,0.381696,0.382813,0.353795,0.358259,0.309052,422088800
2000-11-09,0.354911,0.366071,0.340402,0.360491,0.310978,476834400
2000-11-10,0.345703,0.354911,0.340402,0.340402,0.293648,422251200
2000-11-13,0.334821,0.357143,0.325893,0.345982,0.298462,431816000
2000-11-14,0.356027,0.366071,0.349330,0.361607,0.311941,409001600
2000-11-15,0.357701,0.360491,0.343750,0.354911,0.306164,282357600
2000-11-16,0.348214,0.353795,0.337054,0.339286,0.292685,239372000
2000-11-17,0.342634,0.343750,0.325893,0.330357,0.284983,446180000
2000-11-20,0.332031,0.348214,0.325893,0.338170,0.291722,408066400
2000-11-21,0.342634,0.348214,0.334821,0.335938,0.289797,301952000
2000-11-22,0.335938,0.341518,0.328125,0.330357,0.284983,280532000
2000-11-24,0.336775,0.348214,0.335938,0.344866,0.297499,160932800
2000-11-27,0.354911,0.356027,0.330357,0.333705,0.287871,258792800
2000-11-28,0.333705,0.339286,0.320313,0.321987,0.277762,269124800
2000-11-29,0.323103,0.327009,0.308036,0.313616,0.270541,492150400
2000-11-30,0.297991,0.303571,0.287946,0.294643,0.254174,809597600
2000-12-01,0.303571,0.312500,0.300223,0.304688,0.262839,385705600
2000-12-04,0.306920,0.306920,0.293527,0.297991,0.257062,371520800
2000-12-05,0.302455,0.311384,0.292411,0.303571,0.261876,613978400
2000-12-06,0.261161,0.267857,0.250000,0.255580,0.220477,1374464000
2000-12-07,0.257813,0.265625,0.250000,0.255580,0.220477,408917600
2000-12-08,0.264509,0.273438,0.257813,0.268973,0.232030,435624000
2000-12-11,0.271205,0.274554,0.265625,0.271205,0.233956,332511200
2000-12-12,0.272321,0.285714,0.267857,0.274554,0.236844,386260000
2000-12-13,0.277902,0.277902,0.265625,0.267857,0.231067,344887200
2000-12-14,0.268415,0.272321,0.257813,0.257813,0.222402,263317600
2000-12-15,0.260045,0.262277,0.250000,0.251116,0.216625,513945600
2000-12-18,0.260045,0.261161,0.248884,0.254464,0.219514,325808000
2000-12-19,0.256696,0.272321,0.250000,0.250000,0.215663,374007200
2000-12-20,0.246094,0.261161,0.243304,0.256696,0.221439,565331200
2000-12-21,0.254464,0.267857,0.247768,0.251116,0.216625,366844800
2000-12-22,0.252232,0.267857,0.252232,0.267857,0.231067,318052000
2000-12-26,0.265625,0.267857,0.254464,0.262277,0.226253,216815200
2000-12-27,0.256138,0.264509,0.253348,0.264509,0.228179,325466400
2000-12-28,0.256696,0.266741,0.255580,0.264509,0.228179,305177600
2000-12-29,0.262277,0.267857,0.258929,0.265625,0.229142,630336000
2001-01-02,0.265625,0.272321,0.260045,0.265625,0.229142,452312000
2001-01-03,0.258929,0.297991,0.257813,0.292411,0.252248,817073600
2001-01-04,0.323940,0.330357,0.300223,0.304688,0.262839,739396000
2001-01-05,0.302455,0.310268,0.286830,0.292411,0.252248,412356000
2001-01-08,0.302455,0.303292,0.284598,0.295759,0.255137,373699200
2001-01-09,0.300223,0.315011,0.295759,0.306920,0.264764,588929600
2001-01-10,0.297991,0.303571,0.286830,0.295759,0.255137,580781600
2001-01-11,0.290179,0.330357,0.290179,0.321429,0.277281,803734400
2001-01-12,0.319196,0.321429,0.304688,0.306920,0.264764,423376800
2001-01-16,0.311384,0.325893,0.303571,0.305804,0.263802,306118400
2001-01-17,0.313616,0.313616,0.294643,0.300223,0.258988,840873600
2001-01-18,0.318080,0.334821,0.314732,0.333705,0.287871,1227010400
2001-01-19,0.347098,0.349330,0.333705,0.348214,0.300387,776664000
2001-01-22,0.340402,0.350446,0.329241,0.343750,0.296536,519327200
2001-01-23,0.344866,0.373884,0.340402,0.366071,0.315792,879530400
2001-01-24,0.368304,0.369420,0.349330,0.366071,0.315792,717091200
2001-01-25,0.367188,0.367188,0.352679,0.356027,0.307127,489708800
2001-01-26,0.348214,0.353795,0.340402,0.349330,0.301350,482820800
2001-01-29,0.349330,0.388393,0.349330,0.387277,0.334085,855528800
2001-01-30,0.385045,0.392857,0.372768,0.388393,0.335047,692423200
2001-01-31,0.383929,0.401786,0.382813,0.386161,0.333122,730704800
2001-02-01,0.369420,0.383929,0.366071,0.377232,0.325420,369695200
2001-02-02,0.377232,0.391741,0.366071,0.368304,0.317717,427341600
2001-02-05,0.366071,0.367188,0.352679,0.360491,0.310978,286115200
2001-02-06,0.359933,0.381975,0.357143,0.377232,0.325420,462711200
2001-02-07,0.368862,0.372768,0.353795,0.370536,0.319643,393887200
2001-02-08,0.367188,0.376116,0.360491,0.370536,0.319643,604128000
2001-02-09,0.366071,0.371652,0.333705,0.341518,0.294611,590083200
2001-02-12,0.340402,0.357143,0.335938,0.351563,0.303276,274120000
2001-02-13,0.356027,0.364955,0.339286,0.341518,0.294611,237070400
2001-02-14,0.342634,0.350446,0.330357,0.348214,0.300387,309120000
2001-02-15,0.351563,0.367188,0.351563,0.358259,0.309052,311416000
2001-02-16,0.339286,0.348214,0.334821,0.339286,0.292685,263911200
2001-02-20,0.342634,0.347098,0.324777,0.327009,0.282094,314893600
2001-02-21,0.325893,0.356027,0.325893,0.337054,0.290760,390258400
2001-02-22,0.340402,0.345982,0.321429,0.335938,0.289797,431961600
2001-02-23,0.332589,0.337054,0.325893,0.335938,0.289797,293865600
2001-02-26,0.340402,0.351563,0.331473,0.348214,0.300387,206438400
2001-02-27,0.344308,0.347098,0.333705,0.345982,0.298462,348516000
2001-02-28,0.345982,0.347098,0.323661,0.325893,0.281132,508233600
2001-03-01,0.318080,0.334821,0.306920,0.334821,0.288834,330461600
2001-03-02,0.327009,0.364955,0.325893,0.343750,0.296536,406201600
2001-03-05,0.345982,0.366071,0.343750,0.363839,0.313866,324172800
2001-03-06,0.369978,0.393973,0.369420,0.383929,0.331196,731802400
2001-03-07,0.380580,0.386161,0.370536,0.379464,0.327345,419540800
2001-03-08,0.369420,0.377232,0.364955,0.371652,0.320606,204859200
2001-03-09,0.368304,0.369420,0.357143,0.361607,0.311941,299135200
2001-03-12,0.351563,0.354911,0.323661,0.332589,0.286908,391020000
2001-03-13,0.337054,0.349330,0.324777,0.349330,0.301350,443329600
2001-03-14,0.330357,0.366071,0.329241,0.364955,0.314829,477775200
2001-03-15,0.372768,0.381696,0.351563,0.351563,0.303276,529317600
2001-03-16,0.339286,0.362723,0.337054,0.350446,0.302313,470316000
2001-03-19,0.352679,0.368304,0.348214,0.367188,0.316755,356008800
2001-03-20,0.369978,0.373884,0.351563,0.351563,0.303276,499206400
2001-03-21,0.353237,0.372768,0.345982,0.359375,0.310015,371375200
2001-03-22,0.363839,0.388393,0.360491,0.386161,0.333122,723301600
2001-03-23,0.393973,0.420759,0.392857,0.410714,0.354303,944888000
2001-03-26,0.413036,0.424107,0.377321,0.388929,0.335510,734451200
2001-03-27,0.391786,0.411607,0.391071,0.408393,0.352300,543821600
2001-03-28,0.394286,0.401786,0.383929,0.395893,0.341517,584662400
2001-03-29,0.388750,0.418750,0.383929,0.402321,0.347063,613065600
2001-03-30,0.402679,0.405714,0.381071,0.394107,0.339977,400349600
2001-04-02,0.394464,0.404643,0.382143,0.385536,0.332583,340911200
2001-04-03,0.381429,0.382143,0.359464,0.361429,0.311787,368687200
2001-04-04,0.352857,0.361607,0.334821,0.348214,0.300387,685484800
2001-04-05,0.367857,0.401786,0.357143,0.372679,0.321491,446762400
2001-04-06,0.371429,0.375714,0.355357,0.367679,0.317178,324889600
2001-04-09,0.369464,0.381071,0.358214,0.366786,0.316408,266582400
2001-04-10,0.373214,0.405357,0.371071,0.393571,0.339515,457374400
2001-04-11,0.410357,0.410714,0.380000,0.389286,0.335818,334096000
2001-04-12,0.382500,0.411071,0.377679,0.400357,0.345368,298933600
2001-04-16,0.394464,0.400000,0.372500,0.382857,0.330272,285224800
2001-04-17,0.378571,0.378750,0.350000,0.364286,0.314251,685199200
2001-04-18,0.385179,0.430000,0.376429,0.406964,0.351068,1100842400
2001-04-19,0.456250,0.459821,0.421429,0.459286,0.396203,1873670400
2001-04-20,0.445179,0.457679,0.439286,0.447143,0.385728,693403200
2001-04-23,0.434643,0.446429,0.428571,0.433036,0.373559,541525600
2001-04-24,0.434464,0.441964,0.419821,0.429107,0.370170,377137600
2001-04-25,0.432321,0.443929,0.420893,0.441429,0.380799,330780800
2001-04-26,0.449464,0.466071,0.440714,0.440893,0.380337,799696800
2001-04-27,0.450000,0.469464,0.441964,0.467857,0.403597,453012000
2001-04-30,0.476786,0.484286,0.444107,0.455179,0.392660,494776800
2001-05-01,0.453750,0.473214,0.450000,0.463036,0.399438,427252000
2001-05-02,0.470357,0.476786,0.460000,0.474821,0.409605,368524800
2001-05-03,0.463750,0.468750,0.441607,0.445714,0.384496,301543200
2001-05-04,0.432857,0.461607,0.427857,0.459821,0.396665,281052800
2001-05-07,0.457500,0.460000,0.443571,0.445714,0.384496,276550400
2001-05-08,0.452679,0.454464,0.427679,0.438750,0.378488,315436800
2001-05-09,0.431071,0.438393,0.422679,0.428214,0.369400,324889600
2001-05-10,0.432321,0.437500,0.409821,0.410714,0.354303,288976800
2001-05-11,0.410893,0.419464,0.406429,0.408036,0.351992,203044800
2001-05-14,0.408750,0.422857,0.406250,0.415893,0.358770,309220800
2001-05-15,0.417321,0.455357,0.411429,0.413929,0.357076,237025600
2001-05-16,0.415357,0.437500,0.408036,0.430357,0.371248,322330400
2001-05-17,0.432679,0.434464,0.415179,0.420536,0.362776,332119200
2001-05-18,0.417143,0.422143,0.412857,0.420179,0.362467,159051200
2001-05-21,0.421964,0.426964,0.411607,0.420714,0.362929,460997600
2001-05-22,0.428571,0.430893,0.417857,0.419643,0.362005,412916000
2001-05-23,0.424107,0.424107,0.408214,0.414821,0.357846,281041600
2001-05-24,0.415893,0.416071,0.403929,0.414286,0.357384,271756800
2001-05-25,0.414286,0.415893,0.401786,0.406429,0.350606,158743200
2001-05-29,0.398571,0.401786,0.371607,0.383393,0.330734,515989600
2001-05-30,0.370714,0.370714,0.344643,0.353214,0.304701,777078400
2001-05-31,0.353571,0.361429,0.348036,0.356250,0.307319,442892800
2001-06-01,0.359464,0.376607,0.356786,0.373036,0.321800,456075200
2001-06-04,0.376429,0.376964,0.365357,0.368929,0.318257,281920800
2001-06-05,0.371429,0.376786,0.363393,0.373929,0.322570,471794400
2001-06-06,0.373750,0.373750,0.363036,0.370179,0.319335,223176800
2001-06-07,0.369821,0.387500,0.365179,0.386786,0.333661,325180800
2001-06-08,0.386607,0.386607,0.369821,0.380714,0.328424,342624800
2001-06-11,0.375893,0.376250,0.356250,0.357857,0.308706,294000000
2001-06-12,0.353036,0.369464,0.352857,0.362679,0.312865,303794400
2001-06-13,0.382500,0.388036,0.358214,0.365536,0.315330,511487200
2001-06-14,0.357857,0.365179,0.353036,0.355000,0.306241,297348800
2001-06-15,0.358929,0.370536,0.345536,0.365000,0.314868,454624800
2001-06-18,0.364464,0.372321,0.357143,0.363036,0.313173,345912000
2001-06-19,0.372321,0.382143,0.357321,0.360536,0.311016,321087200
2001-06-20,0.357143,0.390179,0.356786,0.386964,0.333815,431620000
2001-06-21,0.384821,0.410714,0.376786,0.401607,0.346447,341331200
2001-06-22,0.401429,0.410714,0.388571,0.397500,0.342904,286025600
2001-06-25,0.401786,0.428571,0.400893,0.428393,0.369553,439549600
2001-06-26,0.416786,0.424464,0.410893,0.424107,0.365856,272781600
2001-06-27,0.425536,0.428571,0.401786,0.416786,0.359541,374130400
2001-06-28,0.411607,0.426964,0.409643,0.420357,0.362621,348409600
2001-06-29,0.422500,0.448214,0.414286,0.415179,0.358154,515390400
2001-07-02,0.422143,0.432679,0.413214,0.426786,0.368167,230048000
2001-07-03,0.419821,0.431786,0.419643,0.425714,0.367243,112543200
2001-07-05,0.421429,0.424464,0.410893,0.414107,0.357230,152292000
2001-07-06,0.406429,0.410000,0.387857,0.393393,0.339361,302920800
2001-07-09,0.394464,0.410714,0.387143,0.405357,0.349682,337467200
2001-07-10,0.409821,0.411964,0.372143,0.377500,0.325651,395270400
2001-07-11,0.375536,0.402679,0.375000,0.402500,0.347217,470506400
2001-07-12,0.416071,0.443036,0.416071,0.435000,0.375253,614801600
2001-07-13,0.430893,0.446607,0.425714,0.443750,0.382801,454742400
2001-07-16,0.444286,0.448214,0.426964,0.427857,0.369091,278667200
2001-07-17,0.428214,0.450357,0.410893,0.448214,0.386652,647830400
2001-07-18,0.388929,0.406786,0.364643,0.371250,0.320259,1137012800
2001-07-19,0.379107,0.382500,0.352679,0.356429,0.307473,861140000
2001-07-20,0.351786,0.358214,0.348036,0.356786,0.307782,444584000
2001-07-23,0.358750,0.366071,0.348393,0.348929,0.301004,241360000
2001-07-24,0.346250,0.355714,0.334464,0.340893,0.294072,348376000
2001-07-25,0.341429,0.344643,0.320893,0.329821,0.284521,443878400
2001-07-26,0.330000,0.335714,0.318750,0.331964,0.286369,369140800
2001-07-27,0.334821,0.343750,0.330357,0.338571,0.292069,334135200
2001-07-30,0.341429,0.345714,0.330536,0.338036,0.291607,243359200
2001-07-31,0.344107,0.346786,0.330536,0.335536,0.289450,235026400
2001-08-01,0.339464,0.353214,0.338393,0.340357,0.293609,304136000
2001-08-02,0.350893,0.354821,0.343929,0.353929,0.305317,252089600
2001-08-03,0.355179,0.355357,0.339286,0.348214,0.300387,186054400
2001-08-06,0.340000,0.351071,0.339286,0.341607,0.294688,99652000
2001-08-07,0.345179,0.351250,0.338929,0.343750,0.296536,168548800
2001-08-08,0.343929,0.351786,0.331071,0.337500,0.291145,276169600
2001-08-09,0.338571,0.341964,0.334286,0.340179,0.293455,200664800
2001-08-10,0.340000,0.345000,0.331964,0.339643,0.292993,186961600
2001-08-13,0.341071,0.345179,0.335000,0.340893,0.294072,147996800
2001-08-14,0.342857,0.345714,0.333393,0.334464,0.288526,228950400
2001-08-15,0.335000,0.338214,0.325000,0.329286,0.284059,289279200
2001-08-16,0.326250,0.334821,0.320893,0.333036,0.287294,288092000
2001-08-17,0.321429,0.329464,0.321250,0.322679,0.278359,208426400
2001-08-20,0.323929,0.325536,0.318036,0.323571,0.279129,252302400
2001-08-21,0.323929,0.323929,0.316071,0.320000,0.276048,185701600
2001-08-22,0.320357,0.325893,0.314464,0.325179,0.280516,173975200
2001-08-23,0.325000,0.327500,0.313929,0.318036,0.274354,217078400
2001-08-24,0.321429,0.332500,0.315179,0.331607,0.286061,290332000
2001-08-27,0.332143,0.344643,0.324286,0.337857,0.291453,175644000
2001-08-28,0.337500,0.341786,0.328571,0.328571,0.283442,171735200
2001-08-29,0.329286,0.336250,0.318393,0.318393,0.274662,239971200
2001-08-30,0.316786,0.324643,0.308571,0.318393,0.274662,368692800
2001-08-31,0.316607,0.332143,0.315179,0.331250,0.285753,216904800
2001-09-04,0.330357,0.340714,0.324643,0.325893,0.281132,348213600
2001-09-05,0.325714,0.338393,0.323571,0.331250,0.285753,360057600
2001-09-06,0.328571,0.338036,0.315179,0.316429,0.272967,282368800
2001-09-07,0.312500,0.323214,0.307143,0.308571,0.266189,241830400
2001-09-10,0.303571,0.312500,0.302143,0.310179,0.267576,308845600
2001-09-17,0.285714,0.304821,0.280893,0.303393,0.261722,458007200
2001-09-18,0.301786,0.316429,0.288750,0.290714,0.250785,327101600
2001-09-19,0.294643,0.305357,0.278571,0.303929,0.262184,373318400
2001-09-20,0.290893,0.302679,0.276786,0.280000,0.241542,411174400
2001-09-21,0.264286,0.290179,0.262143,0.280893,0.242312,570516800
2001-09-24,0.287679,0.300714,0.284821,0.293750,0.253404,294537600
2001-09-25,0.288214,0.289643,0.274107,0.277500,0.239386,374404800
2001-09-26,0.282321,0.283750,0.266607,0.270536,0.233378,493796800
2001-09-27,0.272321,0.281250,0.271429,0.276964,0.238923,322240800
2001-09-28,0.280536,0.284107,0.274821,0.276964,0.238923,365108800
2001-10-01,0.276607,0.285536,0.271964,0.277500,0.239386,208208000
2001-10-02,0.275536,0.282679,0.265714,0.268750,0.231837,235883200
2001-10-03,0.266964,0.274286,0.264821,0.267500,0.230759,683043200
2001-10-04,0.274107,0.290179,0.267679,0.283571,0.244623,401122400
2001-10-05,0.275000,0.288393,0.267679,0.288214,0.248628,342686400
2001-10-08,0.278036,0.291964,0.276786,0.289286,0.249553,207984000
2001-10-09,0.286607,0.289286,0.279107,0.285714,0.246472,174025600
2001-10-10,0.287500,0.300893,0.284821,0.300357,0.259103,307759200
2001-10-11,0.302143,0.316786,0.300893,0.316786,0.273275,334163200
2001-10-12,0.309107,0.322857,0.301071,0.321607,0.277435,287812000
2001-10-15,0.320536,0.328214,0.320536,0.321250,0.277127,318752000
2001-10-16,0.323036,0.325000,0.317321,0.321607,0.277435,202949600
2001-10-17,0.327500,0.328750,0.302857,0.303393,0.261722,285538400
2001-10-18,0.308750,0.325536,0.308750,0.321429,0.277281,612572800
2001-10-19,0.320357,0.328571,0.319286,0.326786,0.281902,166790400
2001-10-22,0.325179,0.340536,0.323036,0.339643,0.292993,391938400
2001-10-23,0.341429,0.346786,0.319107,0.323929,0.279437,684980800
2001-10-24,0.322500,0.340893,0.316964,0.338393,0.291915,374427200
2001-10-25,0.329286,0.343750,0.324286,0.342679,0.295612,254951200
2001-10-26,0.336786,0.343750,0.332500,0.333393,0.287602,278964000
2001-10-29,0.331607,0.333393,0.314286,0.314821,0.271581,239181600
2001-10-30,0.310357,0.321429,0.304643,0.314286,0.271119,276763200
2001-10-31,0.316607,0.328571,0.311429,0.313571,0.270503,273750400
2001-11-01,0.315179,0.335357,0.308036,0.331964,0.286369,312995200
2001-11-02,0.330714,0.336786,0.324286,0.331607,0.286061,197204000
2001-11-05,0.336429,0.343750,0.332321,0.340536,0.293763,235793600
2001-11-06,0.338571,0.350357,0.330893,0.349464,0.301466,316019200
2001-11-07,0.347500,0.359464,0.345179,0.349821,0.301774,382989600
2001-11-08,0.350536,0.355179,0.331607,0.334107,0.288218,342143200
2001-11-09,0.332143,0.343750,0.331250,0.334107,0.288218,134293600
2001-11-12,0.333214,0.342321,0.320714,0.334821,0.288834,201499200
2001-11-13,0.340714,0.346250,0.334107,0.345893,0.298385,224672000
2001-11-14,0.349821,0.355357,0.341964,0.350179,0.302082,221149600
2001-11-15,0.347321,0.355357,0.343393,0.347321,0.299617,213029600
2001-11-16,0.344107,0.344464,0.328571,0.338750,0.292223,230664000
2001-11-19,0.339286,0.358036,0.338571,0.357143,0.308090,332589600
2001-11-20,0.353929,0.360714,0.348214,0.348750,0.300849,276584000
2001-11-21,0.350179,0.353571,0.343929,0.351429,0.303160,201583200
2001-11-23,0.351964,0.356250,0.349464,0.354286,0.305625,60004000
2001-11-26,0.356071,0.384821,0.355000,0.381607,0.329194,460689600
2001-11-27,0.378571,0.384286,0.366071,0.375000,0.323494,268553600
2001-11-28,0.372321,0.378750,0.364464,0.366607,0.316254,250611200
2001-11-29,0.367857,0.369643,0.360536,0.364643,0.314559,202764800
2001-11-30,0.365536,0.382857,0.361607,0.380357,0.328115,303912000
2001-12-03,0.376071,0.380000,0.367857,0.375893,0.324264,181165600
2001-12-04,0.375893,0.402857,0.370000,0.400000,0.345060,380419200
2001-12-05,0.399286,0.429107,0.395893,0.424286,0.366010,568579200
2001-12-06,0.419286,0.419643,0.395357,0.406786,0.350914,338934400
2001-12-07,0.401071,0.405536,0.392857,0.402500,0.347217,203515200
2001-12-10,0.398036,0.410536,0.396964,0.402500,0.347217,170010400
2001-12-11,0.404821,0.408036,0.386607,0.388929,0.335510,205475200
2001-12-12,0.390536,0.391429,0.379464,0.383750,0.331042,192460800
2001-12-13,0.383750,0.384821,0.366071,0.375000,0.323494,197842400
2001-12-14,0.370179,0.371964,0.358750,0.364107,0.314097,189884800
2001-12-17,0.364286,0.375000,0.360536,0.368214,0.317640,173712000
2001-12-18,0.373036,0.380893,0.361071,0.375179,0.323648,235239200
2001-12-19,0.367500,0.387143,0.365536,0.386071,0.333045,289956800
2001-12-20,0.382143,0.383393,0.368214,0.369107,0.318411,220864000
2001-12-21,0.375179,0.384643,0.371429,0.375000,0.323494,256334400
2001-12-24,0.373214,0.383036,0.373214,0.381429,0.329040,50629600
2001-12-26,0.381250,0.398214,0.377500,0.383750,0.331042,146400800
2001-12-27,0.385357,0.397321,0.385357,0.394107,0.339977,191508800
2001-12-28,0.392321,0.410714,0.392143,0.400536,0.345522,299124000
